product_id,product_name,category,brand,list_price
6214,Address 1213,Electronics,BrandD,3363.32
6215,Section 1214,Sports,BrandC,1194.84
6216,None 1215,Grocery,BrandE,1255.68
6217,Card 1216,Electronics,BrandB,1564.93
6218,Eye 1217,Home,BrandD,365.24
6219,Answer 1218,Toys,BrandB,926.78
6220,Arm 1219,Toys,BrandD,75.44
6221,On 1220,Beauty,BrandC,2254.78
6222,Final 1221,Toys,BrandC,467.06
6223,Save 1222,Clothing,BrandG,3429.13
6224,Yet 1223,Grocery,BrandG,1216.33
6225,Card 1224,Sports,BrandC,4720.69
6226,Pull 1225,Beauty,BrandF,4362.7
6227,Trouble 1226,Clothing,BrandC,1482.73
6228,Soldier 1227,Clothing,BrandA,3926.92
6229,Military 1228,Electronics,BrandA,4026.06
6230,Board 1229,Toys,BrandF,4933.49
6231,Turn 1230,Home,BrandE,3009.31
6232,Actually 1231,Home,BrandB,455.73
6233,Painting 1232,Beauty,BrandD,3251.84
6234,Feel 1233,Grocery,BrandD,3143.65
6235,Manager 1234,Home,BrandF,3209.84
6236,Measure 1235,Sports,BrandA,1570.37
6237,Let 1236,Home,BrandG,4305.41
6238,Grow 1237,Beauty,BrandD,4799.39
6239,Create 1238,Home,BrandA,1127.68
6240,Approach 1239,Sports,BrandE,486.35
6241,Entire 1240,Electronics,BrandB,1012.95
6242,Yeah 1241,Grocery,BrandE,4111.73
6243,Training 1242,Beauty,BrandF,3399.39
6244,Mean 1243,Electronics,BrandC,3198.43
6245,Build 1244,Electronics,BrandC,2038.88
6246,Term 1245,Electronics,BrandC,2910.25
6247,Attention 1246,Clothing,BrandE,1573.98
6248,Institution 1247,Grocery,BrandD,2412.14
6249,Million 1248,Toys,BrandB,3975.66
6250,Back 1249,Grocery,BrandC,4907.15
6251,Part 1250,Clothing,BrandF,4665.82
6252,Professional 1251,Toys,BrandF,4672.64
6253,Rich 1252,Grocery,BrandC,2041.01
6254,Argue 1253,Electronics,BrandC,2370.51
6255,Civil 1254,Beauty,BrandB,3542.9
6256,Church 1255,Toys,BrandC,4614.85
6257,Talk 1256,Sports,BrandB,752.87
6258,Order 1257,Sports,BrandF,1556.0
6259,Fly 1258,Home,BrandC,739.27
6260,Bed 1259,Toys,BrandE,3079.44
6261,Energy 1260,Beauty,BrandG,1566.19
6262,By 1261,Clothing,BrandE,1664.23
6263,Open 1262,Electronics,BrandF,401.03
6264,South 1263,Home,BrandB,1781.49
6265,Keep 1264,Sports,BrandE,4319.36
6266,Police 1265,Clothing,BrandB,1203.71
6267,Pick 1266,Clothing,BrandE,3491.18
6268,Street 1267,Electronics,BrandE,3166.66
6269,Present 1268,Toys,BrandB,4324.25
6270,Draw 1269,Sports,BrandD,704.83
6271,Stand 1270,Beauty,BrandE,4889.07
6272,Necessary 1271,Clothing,BrandC,2934.01
6273,Husband 1272,Electronics,BrandG,4977.6
6274,Little 1273,Beauty,BrandF,4562.0
6275,When 1274,Toys,BrandD,1146.51
6276,Level 1275,Sports,BrandB,328.0
6277,Finish 1276,Toys,BrandD,1315.41
6278,Trade 1277,Clothing,BrandA,2661.44
6279,Per 1278,Beauty,BrandA,899.4
6280,Laugh 1279,Beauty,BrandE,878.93
6281,Focus 1280,Beauty,BrandE,2339.84
6282,Outside 1281,Clothing,BrandC,214.68
6283,Pressure 1282,Clothing,BrandG,653.35
6284,As 1283,Toys,BrandF,2108.51
6285,Poor 1284,Home,BrandD,362.49
6286,Sister 1285,Toys,BrandA,2013.94
6287,Bit 1286,Sports,BrandE,2396.33
6288,Yourself 1287,Electronics,BrandF,2283.77
6289,Source 1288,Beauty,BrandD,4352.42
6290,Despite 1289,Home,BrandE,2673.81
6291,Process 1290,Electronics,BrandE,2366.5
6292,Development 1291,Home,BrandA,2083.01
6293,Everything 1292,Grocery,BrandA,4097.24
6294,Recent 1293,Toys,BrandE,4480.53
6295,Beat 1294,Clothing,BrandB,4273.55
6296,Close 1295,Beauty,BrandE,3384.06
6297,Education 1296,Toys,BrandF,729.94
6298,Consumer 1297,Electronics,BrandE,1420.51
6299,Old 1298,Grocery,BrandC,278.01
6300,Bad 1299,Grocery,BrandG,4657.58
6301,Close 1300,Grocery,BrandC,3320.95
6302,Able 1301,Electronics,BrandC,3744.5
6303,Issue 1302,Electronics,BrandB,1592.28
6304,Little 1303,Electronics,BrandB,4235.98
6305,Risk 1304,Electronics,BrandE,1335.04
6306,Phone 1305,Grocery,BrandC,58.14
6307,Many 1306,Grocery,BrandB,1913.25
6308,Film 1307,Home,BrandA,2875.27
6309,Alone 1308,Toys,BrandE,2419.59
6310,Each 1309,Beauty,BrandF,4317.28
6311,Fight 1310,Clothing,BrandG,571.76
6312,Seat 1311,Grocery,BrandD,2791.43
6313,Fear 1312,Clothing,BrandE,2589.25
6314,Scientist 1313,Toys,BrandD,1442.9
6315,Trade 1314,Toys,BrandC,4120.03
6316,Long 1315,Clothing,BrandG,3776.6
6317,Avoid 1316,Grocery,BrandD,3677.65
6318,Right 1317,Clothing,BrandC,4387.15
6319,East 1318,Home,BrandA,3627.78
6320,Window 1319,Sports,BrandD,1197.61
6321,Everything 1320,Grocery,BrandG,3542.54
6322,Store 1321,Grocery,BrandE,1573.13
6323,Strong 1322,Beauty,BrandC,1248.76
6324,Process 1323,Electronics,BrandE,411.37
6325,Perform 1324,Sports,BrandG,3732.94
6326,Recently 1325,Toys,BrandB,3569.45
6327,Summer 1326,Grocery,BrandC,1210.77
6328,World 1327,Clothing,BrandD,3759.43
6329,Decade 1328,Sports,BrandC,4593.31
6330,Large 1329,Beauty,BrandE,584.74
6331,Building 1330,Toys,BrandA,1201.55
6332,Off 1331,Electronics,BrandC,3763.79
6333,Down 1332,Electronics,BrandD,1408.81
6334,Raise 1333,Beauty,BrandB,3142.09
6335,Church 1334,Beauty,BrandF,451.76
6336,When 1335,Clothing,BrandA,2288.4
6337,Exactly 1336,Grocery,BrandB,3708.5
6338,The 1337,Electronics,BrandC,3448.24
6339,Change 1338,Toys,BrandE,4084.61
6340,Away 1339,Sports,BrandG,4393.39
6341,As 1340,Toys,BrandE,3877.26
6342,Company 1341,Home,BrandD,3374.36
6343,Structure 1342,Home,BrandE,207.03
6344,Food 1343,Beauty,BrandA,2698.09
6345,Physical 1344,Clothing,BrandE,236.6
6346,Smile 1345,Home,BrandD,4049.94
6347,Thank 1346,Electronics,BrandF,1637.59
6348,Outside 1347,Toys,BrandC,2834.03
6349,Will 1348,Toys,BrandG,1433.25
6350,Fight 1349,Beauty,BrandC,3923.38
6351,Leg 1350,Grocery,BrandE,4438.19
6352,Capital 1351,Grocery,BrandB,2023.28
6353,Management 1352,Sports,BrandC,4321.47
6354,Risk 1353,Beauty,BrandF,1372.02
6355,Fly 1354,Sports,BrandE,2696.57
6356,Scene 1355,Grocery,BrandG,4300.87
6357,Interesting 1356,Beauty,BrandD,1663.11
6358,Yes 1357,Beauty,BrandF,4772.51
6359,Expert 1358,Beauty,BrandE,653.3
6360,Month 1359,Grocery,BrandF,140.46
6361,Notice 1360,Sports,BrandC,4525.47
6362,Minute 1361,Sports,BrandG,389.81
6363,Left 1362,Beauty,BrandD,4959.85
6364,Be 1363,Home,BrandE,4759.41
6365,Piece 1364,Clothing,BrandA,728.25
6366,Among 1365,Grocery,BrandD,2711.04
6367,Visit 1366,Clothing,BrandA,965.36
6368,Lay 1367,Clothing,BrandF,2169.37
6369,Simple 1368,Sports,BrandB,354.05
6370,Future 1369,Sports,BrandD,1158.43
6371,Pm 1370,Home,BrandF,1848.2
6372,Enough 1371,Clothing,BrandA,2221.31
6373,Agree 1372,Clothing,BrandC,4888.61
6374,Benefit 1373,Beauty,BrandC,4048.93
6375,Drop 1374,Sports,BrandB,3700.18
6376,Represent 1375,Clothing,BrandD,2708.35
6377,Think 1376,Toys,BrandD,4207.99
6378,Traditional 1377,Home,BrandD,1729.65
6379,Parent 1378,Toys,BrandF,3559.05
6380,People 1379,Toys,BrandG,4969.23
6381,Against 1380,Grocery,BrandG,1607.41
6382,Southern 1381,Grocery,BrandB,3386.39
6383,Remember 1382,Home,BrandD,4229.36
6384,Term 1383,Toys,BrandF,4583.25
6385,Exist 1384,Clothing,BrandC,3603.77
6386,Part 1385,Sports,BrandA,1453.86
6387,Amount 1386,Home,BrandF,1665.1
6388,Source 1387,Beauty,BrandG,152.75
6389,Something 1388,Toys,BrandG,3816.39
6390,Continue 1389,Home,BrandC,261.56
6391,Many 1390,Electronics,BrandC,4330.03
6392,Natural 1391,Electronics,BrandA,637.37
6393,Reach 1392,Grocery,BrandC,900.79
6394,Letter 1393,Sports,BrandB,2408.81
6395,Whom 1394,Clothing,BrandA,3702.51
6396,Fall 1395,Sports,BrandC,738.06
6397,Course 1396,Sports,BrandE,2228.35
6398,Pay 1397,Sports,BrandF,2440.11
6399,Least 1398,Sports,BrandC,1100.81
6400,Prove 1399,Beauty,BrandB,622.01
6401,Teach 1400,Beauty,BrandD,4190.28
6402,Million 1401,Grocery,BrandC,2537.2
6403,Benefit 1402,Home,BrandG,121.19
6404,Many 1403,Electronics,BrandG,4024.76
6405,Happen 1404,Sports,BrandG,4904.93
6406,Issue 1405,Grocery,BrandD,3049.33
6407,Goal 1406,Home,BrandG,2543.36
6408,Full 1407,Electronics,BrandE,4398.16
6409,Religious 1408,Toys,BrandC,4764.96
6410,Book 1409,Clothing,BrandG,3784.96
6411,Toward 1410,Beauty,BrandA,2254.99
6412,College 1411,Toys,BrandD,2981.5
6413,Girl 1412,Electronics,BrandE,3519.63
6414,Its 1413,Toys,BrandA,1011.65
6415,Rule 1414,Clothing,BrandA,2263.65
6416,Mission 1415,Grocery,BrandA,4157.62
6417,Fight 1416,Electronics,BrandA,3290.89
6418,Recognize 1417,Toys,BrandC,2085.46
6419,You 1418,Beauty,BrandG,3333.64
6420,Institution 1419,Beauty,BrandF,635.2
6421,Teach 1420,Home,BrandC,2037.41
6422,Soon 1421,Toys,BrandC,3975.99
6423,Oil 1422,Sports,BrandE,1141.52
6424,Although 1423,Toys,BrandE,970.51
6425,Look 1424,Grocery,BrandG,4756.55
6426,Behavior 1425,Electronics,BrandF,1088.99
6427,Forward 1426,Electronics,BrandE,1341.55
6428,Entire 1427,Grocery,BrandG,4849.6
6429,Game 1428,Toys,BrandG,3686.81
6430,Business 1429,Grocery,BrandB,3513.0
6431,Spring 1430,Clothing,BrandF,4271.99
6432,International 1431,Grocery,BrandE,623.32
6433,Treatment 1432,Beauty,BrandF,3544.48
6434,My 1433,Grocery,BrandC,2543.26
6435,Thank 1434,Electronics,BrandC,4154.3
6436,Ability 1435,Beauty,BrandF,2565.3
6437,Really 1436,Electronics,BrandB,3120.19
6438,True 1437,Home,BrandB,2414.82
6439,Occur 1438,Sports,BrandF,2416.89
6440,Maintain 1439,Electronics,BrandE,3851.45
6441,Job 1440,Beauty,BrandD,3161.4
6442,Arm 1441,Home,BrandB,3184.65
6443,Cup 1442,Electronics,BrandA,2278.9
6444,National 1443,Clothing,BrandC,2678.99
6445,High 1444,Grocery,BrandF,3741.3
6446,Prevent 1445,Sports,BrandA,4138.41
6447,Something 1446,Electronics,BrandF,3497.98
6448,Moment 1447,Home,BrandG,4624.16
6449,Process 1448,Clothing,BrandC,4110.6
6450,Letter 1449,Toys,BrandC,2831.23
6451,Soon 1450,Home,BrandB,3373.46
6452,Approach 1451,Grocery,BrandB,4635.23
6453,Democrat 1452,Home,BrandA,3114.88
6454,Example 1453,Clothing,BrandG,4132.79
6455,Often 1454,Home,BrandF,3459.61
6456,Catch 1455,Clothing,BrandG,2782.08
6457,Within 1456,Electronics,BrandC,1247.1
6458,Field 1457,Clothing,BrandA,2158.69
6459,Left 1458,Clothing,BrandD,4840.33
6460,Up 1459,Sports,BrandA,3305.94
6461,Say 1460,Clothing,BrandE,2843.76
6462,Memory 1461,Clothing,BrandA,4668.14
6463,Campaign 1462,Toys,BrandG,2953.23
6464,Air 1463,Electronics,BrandE,2654.11
6465,Professor 1464,Grocery,BrandE,3808.59
6466,Politics 1465,Sports,BrandE,3577.69
6467,Successful 1466,Toys,BrandD,1006.14
6468,Education 1467,Beauty,BrandA,2382.98
6469,Security 1468,Electronics,BrandG,2388.95
6470,Cold 1469,Electronics,BrandA,1922.21
6471,Foreign 1470,Beauty,BrandD,2610.6
6472,Ok 1471,Grocery,BrandC,2094.88
6473,Address 1472,Clothing,BrandB,1036.76
6474,Old 1473,Toys,BrandG,2091.21
6475,Involve 1474,Home,BrandG,407.77
6476,Better 1475,Sports,BrandA,2900.14
6477,Down 1476,Home,BrandB,4275.59
6478,Thought 1477,Beauty,BrandF,3640.17
6479,While 1478,Electronics,BrandF,1833.95
6480,Build 1479,Grocery,BrandD,481.0
6481,Main 1480,Electronics,BrandF,1050.64
6482,Your 1481,Sports,BrandG,2750.18
6483,Buy 1482,Electronics,BrandF,1074.93
6484,Raise 1483,Electronics,BrandC,2742.67
6485,There 1484,Sports,BrandC,1196.42
6486,Class 1485,Toys,BrandC,4252.17
6487,Moment 1486,Toys,BrandF,2016.49
6488,Worker 1487,Sports,BrandD,1265.48
6489,Sense 1488,Grocery,BrandE,4071.01
6490,Film 1489,Beauty,BrandE,1747.05
6491,Mr 1490,Electronics,BrandB,601.86
6492,Season 1491,Grocery,BrandE,2873.53
6493,Explain 1492,Electronics,BrandE,2928.74
6494,Just 1493,Beauty,BrandC,3587.74
6495,They 1494,Toys,BrandC,1239.09
6496,Meeting 1495,Grocery,BrandF,2246.67
6497,Marriage 1496,Clothing,BrandB,1447.72
6498,Either 1497,Clothing,BrandA,450.72
6499,Loss 1498,Clothing,BrandG,4389.24
6500,Ok 1499,Toys,BrandB,3657.91
6501,Check 1500,Toys,BrandB,1542.24
6502,Identify 1501,Beauty,BrandD,3016.9
6503,Cut 1502,Electronics,BrandF,1046.26
6504,Will 1503,Beauty,BrandD,4456.67
6505,Place 1504,Beauty,BrandB,618.79
6506,Movie 1505,Toys,BrandB,68.99
6507,Skin 1506,Clothing,BrandB,2534.94
6508,Until 1507,Home,BrandE,2936.48
6509,Century 1508,Electronics,BrandG,2915.88
6510,Treat 1509,Toys,BrandG,319.83
6511,Available 1510,Clothing,BrandD,1604.52
6512,Fact 1511,Grocery,BrandB,2521.03
6513,Spring 1512,Home,BrandG,1122.07
6514,Strategy 1513,Home,BrandC,4369.5
6515,Too 1514,Toys,BrandG,481.19
6516,Join 1515,Sports,BrandF,2462.55
6517,Grow 1516,Electronics,BrandF,3472.51
6518,World 1517,Home,BrandG,1345.67
6519,Store 1518,Toys,BrandC,3139.99
6520,Movement 1519,Toys,BrandF,4155.46
6521,Example 1520,Clothing,BrandE,992.17
6522,Tend 1521,Grocery,BrandG,4590.24
6523,Able 1522,Sports,BrandE,2790.11
6524,Fear 1523,Electronics,BrandG,1531.2
6525,She 1524,Beauty,BrandA,2182.75
6526,Fire 1525,Grocery,BrandA,1595.35
6527,Third 1526,Grocery,BrandA,3639.3
6528,People 1527,Clothing,BrandF,3991.69
6529,Particularly 1528,Home,BrandE,4173.04
6530,Receive 1529,Home,BrandE,4929.55
6531,Might 1530,Clothing,BrandE,3966.86
6532,Tree 1531,Toys,BrandC,3026.85
6533,Church 1532,Home,BrandE,1729.14
6534,Likely 1533,Sports,BrandC,2745.75
6535,Nothing 1534,Electronics,BrandA,253.29
6536,Member 1535,Grocery,BrandA,3736.88
6537,Hair 1536,Grocery,BrandF,2257.48
6538,Go 1537,Sports,BrandG,149.11
6539,Old 1538,Home,BrandA,359.41
6540,Source 1539,Grocery,BrandG,1967.96
6541,Of 1540,Beauty,BrandG,2937.94
6542,Huge 1541,Electronics,BrandF,2347.81
6543,Lose 1542,Electronics,BrandB,3115.06
6544,Worker 1543,Grocery,BrandB,2427.46
6545,Fund 1544,Clothing,BrandD,3325.43
6546,True 1545,Grocery,BrandF,1134.67
6547,Current 1546,Clothing,BrandD,608.57
6548,Save 1547,Grocery,BrandD,3002.35
6549,Edge 1548,Beauty,BrandB,2449.21
6550,Owner 1549,Toys,BrandF,182.99
6551,Identify 1550,Electronics,BrandB,1933.39
6552,East 1551,Grocery,BrandD,575.32
6553,Total 1552,Beauty,BrandF,2680.22
6554,Stand 1553,Clothing,BrandD,2009.1
6555,Item 1554,Clothing,BrandE,3085.1
6556,Animal 1555,Electronics,BrandG,4037.73
6557,Friend 1556,Sports,BrandF,1533.36
6558,Size 1557,Grocery,BrandF,4812.41
6559,Material 1558,Home,BrandG,2701.39
6560,Season 1559,Clothing,BrandD,3110.54
6561,White 1560,Toys,BrandE,3419.33
6562,Talk 1561,Toys,BrandC,3350.32
6563,I 1562,Clothing,BrandG,2579.31
6564,Imagine 1563,Sports,BrandB,2172.38
6565,Record 1564,Sports,BrandD,316.22
6566,Structure 1565,Beauty,BrandG,159.32
6567,Tend 1566,Toys,BrandG,1821.91
6568,Reach 1567,Beauty,BrandF,1701.62
6569,Civil 1568,Toys,BrandB,1969.09
6570,Mission 1569,Grocery,BrandB,734.92
6571,Although 1570,Grocery,BrandB,3703.93
6572,Card 1571,Home,BrandG,4291.97
6573,Morning 1572,Grocery,BrandC,4696.64
6574,Performance 1573,Home,BrandA,2487.19
6575,Glass 1574,Grocery,BrandD,3519.29
6576,True 1575,Electronics,BrandA,4284.98
6577,Black 1576,Grocery,BrandG,2120.54
6578,Two 1577,Beauty,BrandA,1581.59
6579,Through 1578,Clothing,BrandG,4686.79
6580,Less 1579,Beauty,BrandA,2602.6
6581,Black 1580,Clothing,BrandB,2511.41
6582,Never 1581,Sports,BrandE,933.16
6583,Whether 1582,Beauty,BrandB,585.37
6584,Loss 1583,Sports,BrandB,4218.43
6585,Administration 1584,Home,BrandF,3089.96
6586,Seven 1585,Home,BrandF,1662.83
6587,Charge 1586,Electronics,BrandA,999.09
6588,It 1587,Grocery,BrandG,2799.71
6589,Truth 1588,Beauty,BrandB,2940.4
6590,Real 1589,Sports,BrandA,1074.62
6591,Clear 1590,Clothing,BrandF,4264.46
6592,Bad 1591,Home,BrandE,467.11
6593,Manager 1592,Grocery,BrandD,1812.66
6594,Station 1593,Home,BrandA,3417.9
6595,Evidence 1594,Clothing,BrandE,1406.9
6596,Ground 1595,Grocery,BrandD,4146.99
6597,Price 1596,Grocery,BrandC,3712.35
6598,Room 1597,Sports,BrandA,3955.66
6599,Information 1598,Sports,BrandA,639.58
6600,Rate 1599,Beauty,BrandC,745.71
6601,Be 1600,Beauty,BrandC,1468.05
6602,Together 1601,Toys,BrandA,2614.48
6603,Get 1602,Toys,BrandC,3752.68
6604,Together 1603,Electronics,BrandB,4190.83
6605,Represent 1604,Home,BrandD,3536.46
6606,Town 1605,Beauty,BrandD,4646.55
6607,None 1606,Sports,BrandD,3706.78
6608,Husband 1607,Clothing,BrandB,1566.03
6609,Free 1608,Sports,BrandG,1362.15
6610,Produce 1609,Home,BrandC,3496.15
6611,Serious 1610,Toys,BrandE,1004.71
6612,Very 1611,Sports,BrandC,508.94
6613,Song 1612,Electronics,BrandA,2684.5
6614,Method 1613,Home,BrandF,4117.13
6615,Turn 1614,Toys,BrandD,551.83
6616,Number 1615,Clothing,BrandC,3969.86
6617,Also 1616,Toys,BrandE,4067.28
6618,Prepare 1617,Grocery,BrandA,2437.26
6619,Authority 1618,Electronics,BrandB,333.69
6620,Easy 1619,Home,BrandG,914.22
6621,Program 1620,Clothing,BrandB,3551.76
6622,Return 1621,Electronics,BrandE,3573.3
6623,Will 1622,Toys,BrandA,4496.86
6624,Field 1623,Electronics,BrandD,2934.3
6625,Dream 1624,Home,BrandC,664.33
6626,Skin 1625,Beauty,BrandA,651.0
6627,Believe 1626,Electronics,BrandG,3619.61
6628,Leader 1627,Grocery,BrandB,959.73
6629,Billion 1628,Electronics,BrandG,1675.51
6630,Soon 1629,Toys,BrandG,2461.7
6631,Property 1630,Toys,BrandE,172.59
6632,Score 1631,Clothing,BrandE,1281.65
6633,Turn 1632,Toys,BrandC,2069.05
6634,Black 1633,Sports,BrandE,1434.2
6635,Life 1634,Home,BrandE,725.03
6636,Compare 1635,Home,BrandA,3653.66
6637,Rule 1636,Beauty,BrandD,4075.08
6638,Firm 1637,Beauty,BrandC,1324.52
6639,Well 1638,Home,BrandA,3883.38
6640,Air 1639,Grocery,BrandD,1958.49
6641,Any 1640,Beauty,BrandG,2558.09
6642,Garden 1641,Clothing,BrandA,4287.21
6643,Style 1642,Toys,BrandF,3762.27
6644,Arrive 1643,Home,BrandA,4035.33
6645,Finally 1644,Beauty,BrandE,727.38
6646,Her 1645,Home,BrandD,395.11
6647,House 1646,Sports,BrandC,4472.35
6648,Lawyer 1647,Electronics,BrandC,1969.78
6649,Child 1648,Toys,BrandD,1475.0
6650,Election 1649,Home,BrandE,3637.25
6651,Nice 1650,Electronics,BrandB,4190.26
6652,Its 1651,Beauty,BrandA,4319.32
6653,Others 1652,Electronics,BrandE,1614.19
6654,Rest 1653,Toys,BrandF,4268.45
6655,Structure 1654,Home,BrandG,252.62
6656,Couple 1655,Sports,BrandD,295.82
6657,Conference 1656,Grocery,BrandA,3136.42
6658,Continue 1657,Beauty,BrandC,362.38
6659,Bar 1658,Home,BrandG,1656.82
6660,Poor 1659,Toys,BrandB,3380.14
6661,Truth 1660,Beauty,BrandF,1719.47
6662,Idea 1661,Clothing,BrandC,939.02
6663,President 1662,Electronics,BrandD,1442.69
6664,Result 1663,Grocery,BrandA,2315.0
6665,Effect 1664,Toys,BrandD,2403.16
6666,Modern 1665,Clothing,BrandG,3925.85
6667,While 1666,Home,BrandA,3763.26
6668,Past 1667,Sports,BrandE,2311.25
6669,Character 1668,Beauty,BrandB,4236.05
6670,Each 1669,Electronics,BrandE,615.47
6671,Main 1670,Beauty,BrandE,1314.0
6672,Pull 1671,Grocery,BrandD,4148.48
6673,Environmental 1672,Home,BrandG,1921.07
6674,Machine 1673,Beauty,BrandB,4906.85
6675,Especially 1674,Electronics,BrandA,2357.95
6676,Reflect 1675,Home,BrandA,3970.08
6677,Act 1676,Beauty,BrandF,2041.42
6678,Way 1677,Sports,BrandC,2153.52
6679,Summer 1678,Toys,BrandF,1945.27
6680,Make 1679,Home,BrandF,3609.42
6681,Wear 1680,Toys,BrandA,2760.21
6682,Field 1681,Home,BrandD,4721.7
6683,Research 1682,Sports,BrandE,1291.91
6684,Office 1683,Toys,BrandG,547.79
6685,Coach 1684,Clothing,BrandE,1996.64
6686,Back 1685,Electronics,BrandE,3102.73
6687,Letter 1686,Clothing,BrandB,4310.95
6688,You 1687,Beauty,BrandA,1763.67
6689,Hair 1688,Sports,BrandG,3286.24
6690,People 1689,Clothing,BrandD,1783.48
6691,Firm 1690,Home,BrandB,3105.24
6692,Purpose 1691,Beauty,BrandC,4429.8
6693,Language 1692,Beauty,BrandD,1195.22
6694,Road 1693,Clothing,BrandF,2051.0
6695,Enough 1694,Clothing,BrandD,4966.66
6696,Loss 1695,Sports,BrandD,4349.36
6697,Through 1696,Electronics,BrandE,2844.97
6698,Five 1697,Clothing,BrandD,2607.31
6699,Decide 1698,Grocery,BrandF,1458.77
6700,If 1699,Clothing,BrandF,2610.19
6701,Tonight 1700,Toys,BrandA,4248.5
6702,Meeting 1701,Home,BrandD,3441.61
6703,Both 1702,Grocery,BrandE,1485.72
6704,Economic 1703,Grocery,BrandD,1047.25
6705,I 1704,Toys,BrandC,1362.78
6706,Owner 1705,Toys,BrandC,890.31
6707,Her 1706,Beauty,BrandE,523.42
6708,Paper 1707,Electronics,BrandA,2124.72
6709,Find 1708,Home,BrandA,610.83
6710,Scene 1709,Sports,BrandF,900.97
6711,Find 1710,Grocery,BrandF,2759.26
6712,Age 1711,Sports,BrandB,864.77
6713,Themselves 1712,Clothing,BrandE,366.2
6714,Reason 1713,Clothing,BrandD,1621.07
6715,Individual 1714,Sports,BrandG,1140.58
6716,Face 1715,Clothing,BrandE,2600.76
6717,Across 1716,Electronics,BrandB,556.72
6718,Others 1717,Toys,BrandF,3771.27
6719,Treatment 1718,Clothing,BrandE,4535.86
6720,Rich 1719,Beauty,BrandE,3730.0
6721,Star 1720,Clothing,BrandF,2687.49
6722,Size 1721,Home,BrandB,4310.31
6723,Appear 1722,Electronics,BrandF,3489.85
6724,Whether 1723,Home,BrandA,102.23
6725,Police 1724,Home,BrandD,2000.75
6726,Skill 1725,Beauty,BrandF,4262.21
6727,Model 1726,Electronics,BrandB,1762.0
6728,There 1727,Electronics,BrandC,224.32
6729,Well 1728,Electronics,BrandA,3743.59
6730,Weight 1729,Electronics,BrandC,4020.09
6731,Few 1730,Electronics,BrandG,844.94
6732,Stand 1731,Beauty,BrandF,2709.84
6733,Successful 1732,Clothing,BrandA,1000.18
6734,Drug 1733,Home,BrandD,3610.21
6735,Policy 1734,Electronics,BrandF,1394.17
6736,Suffer 1735,Grocery,BrandD,1615.26
6737,He 1736,Clothing,BrandE,4232.61
6738,Discuss 1737,Clothing,BrandC,2407.8
6739,Provide 1738,Home,BrandA,3365.28
6740,Customer 1739,Beauty,BrandD,2041.75
6741,Pressure 1740,Sports,BrandB,1525.13
6742,Enough 1741,Sports,BrandD,3146.12
6743,Resource 1742,Clothing,BrandB,816.54
6744,Someone 1743,Toys,BrandF,1896.35
6745,Set 1744,Toys,BrandA,1084.73
6746,Speak 1745,Home,BrandD,3494.19
6747,Receive 1746,Sports,BrandG,4723.83
6748,Responsibility 1747,Clothing,BrandD,4977.78
6749,This 1748,Beauty,BrandG,2278.87
6750,Certain 1749,Sports,BrandA,1300.03
6751,Production 1750,Clothing,BrandD,2242.01
6752,Bill 1751,Clothing,BrandB,4243.98
6753,Well 1752,Electronics,BrandD,1069.73
6754,Product 1753,Beauty,BrandC,4762.87
6755,Race 1754,Electronics,BrandF,1742.24
6756,Among 1755,Home,BrandE,4929.73
6757,For 1756,Electronics,BrandB,4201.11
6758,Story 1757,Grocery,BrandC,4052.42
6759,Let 1758,Electronics,BrandG,1623.63
6760,Along 1759,Grocery,BrandF,93.45
6761,Particularly 1760,Sports,BrandA,1941.56
6762,His 1761,Toys,BrandB,1543.96
6763,Sign 1762,Clothing,BrandE,235.12
6764,Catch 1763,Grocery,BrandF,2551.56
6765,Believe 1764,Beauty,BrandG,2045.0
6766,Where 1765,Electronics,BrandE,3191.05
6767,Find 1766,Grocery,BrandA,3124.87
6768,General 1767,Beauty,BrandA,647.7
6769,Small 1768,Toys,BrandG,4885.98
6770,Just 1769,Toys,BrandB,975.31
6771,Continue 1770,Electronics,BrandG,2254.11
6772,Deep 1771,Home,BrandD,2466.18
6773,Cause 1772,Electronics,BrandA,4074.66
6774,Stop 1773,Sports,BrandF,541.19
6775,Notice 1774,Grocery,BrandD,2171.79
6776,Under 1775,Clothing,BrandC,3161.09
6777,History 1776,Home,BrandE,1115.02
6778,Nice 1777,Electronics,BrandD,3155.97
6779,More 1778,Beauty,BrandE,4622.14
6780,White 1779,Home,BrandG,4987.71
6781,Explain 1780,Grocery,BrandD,210.63
6782,Then 1781,Home,BrandG,1216.16
6783,Community 1782,Grocery,BrandC,1586.02
6784,Even 1783,Electronics,BrandA,2025.67
6785,White 1784,Grocery,BrandC,1249.17
6786,Thank 1785,Home,BrandA,1057.27
6787,Yet 1786,Beauty,BrandG,4775.04
6788,Meet 1787,Toys,BrandA,4596.68
6789,Sure 1788,Home,BrandE,282.61
6790,Find 1789,Grocery,BrandF,1727.12
6791,Skin 1790,Toys,BrandC,2055.49
6792,Truth 1791,Grocery,BrandD,1233.12
6793,Ground 1792,Beauty,BrandC,3162.92
6794,Summer 1793,Grocery,BrandE,3219.88
6795,Building 1794,Electronics,BrandA,4260.0
6796,Management 1795,Clothing,BrandE,3717.3
6797,Bag 1796,Home,BrandB,2735.74
6798,Chance 1797,Clothing,BrandB,3285.25
6799,Somebody 1798,Grocery,BrandD,1406.24
