sale_id,order_id,customer_id,product_id,quantity,unit_price,discount,order_date,total_amount
9991,166933,17199,5867,3,1756.54,0,2022-10-02,5269.62
9992,119196,11492,5364,5,2953.28,10,2021-02-06,13289.76
9993,133048,15327,7806,2,209.53,0,2022-05-09,419.06
9994,140528,11426,7327,5,848.55,0,2021-12-25,4242.75
9995,109668,10168,5086,2,1777.66,0,2022-10-13,3555.32
9996,149424,11367,7507,2,2275.22,0,2022-06-23,4550.44
9997,132313,17235,6838,2,2683.61,0,2021-12-10,5367.22
9998,107624,13775,6201,5,313.47,10,2023-01-15,1410.62
9999,128563,15131,7711,1,852.65,10,2021-06-20,767.38
10000,164001,12459,7444,3,358.21,10,2023-05-16,967.17
10001,107506,15285,7845,4,238.07,0,2021-01-20,952.28
10002,166056,10140,7265,1,76.56,10,2021-10-30,68.9
10003,167262,16625,7648,1,2416.18,5,2023-02-15,2295.37
10004,162586,17580,5571,4,485.91,0,2023-09-24,1943.64
10005,158450,11286,5357,4,1175.61,0,2021-11-23,4702.44
10006,105228,10506,6727,3,56.02,0,2022-07-30,168.06
10007,107287,10838,6565,1,2492.7,0,2023-11-02,2492.7
10008,142435,10940,7051,3,341.67,0,2021-12-27,1025.01
10009,104997,14309,6887,1,1344.29,10,2023-02-11,1209.86
10010,164739,16489,5089,4,1093.54,5,2021-10-23,4155.45
10011,138154,10559,6391,2,776.53,0,2023-02-08,1553.06
10012,125492,12084,7111,3,1395.2,10,2023-01-29,3767.04
10013,151134,17762,7327,3,137.2,5,2022-10-15,391.02
10014,123023,11068,5759,2,1105.9,0,2023-03-29,2211.8
10015,153464,17911,5433,1,1624.04,20,2022-11-24,1299.23
10016,169457,16085,6110,2,1830.84,10,2022-05-15,3295.51
10017,185654,17063,6757,2,1653.14,0,2023-12-04,3306.28
10018,118429,10407,7020,5,1373.71,10,2021-05-29,6181.7
10019,159323,14183,7125,1,1761.72,15,2023-08-05,1497.46
10020,159665,13107,6667,2,285.88,0,2022-07-18,571.76
10021,196061,15981,6646,2,942.68,0,2021-03-04,1885.36
10022,112019,15573,7454,5,2900.8,0,2022-01-29,14504.0
10023,192844,15437,5369,5,2871.46,5,2021-02-28,13639.44
10024,175580,10721,7293,5,1897.09,0,2022-06-04,9485.45
10025,159450,14262,7442,4,1507.96,0,2023-03-30,6031.84
10026,196674,17348,6144,3,706.09,10,2022-01-24,1906.44
10027,167181,13586,7825,5,1093.33,5,2022-08-11,5193.32
10028,103441,15011,5824,1,1947.76,0,2023-10-11,1947.76
10029,100919,10879,6975,4,2440.68,0,2022-09-28,9762.72
10030,140150,12495,7963,3,2485.27,5,2022-06-08,7083.02
10031,138194,17875,6864,4,432.7,0,2021-10-07,1730.8
10032,113710,11502,5033,5,1525.64,0,2023-12-05,7628.2
10033,185871,17521,7964,2,2148.34,10,2022-07-19,3867.01
10034,161439,14631,5803,2,2094.91,0,2021-08-22,4189.82
10035,198715,13098,5379,4,2921.14,10,2021-07-05,10516.1
10036,140187,10030,6491,3,399.12,10,2023-03-16,1077.62
10037,161737,12835,6458,3,1395.84,20,2021-03-16,3350.02
10038,187187,10679,6143,1,252.57,5,2023-07-27,239.94
10039,130716,17770,6102,5,1720.56,5,2022-12-11,8172.66
10040,152451,10224,5778,2,2057.61,0,2021-08-21,4115.22
10041,135626,12154,5323,3,243.14,5,2022-06-19,692.95
10042,196975,15660,7935,1,1609.14,0,2023-06-15,1609.14
10043,143250,15759,7210,4,2917.7,5,2023-08-30,11087.26
10044,168286,17625,5988,1,125.08,15,2022-10-09,106.32
10045,171850,14157,6831,2,550.76,0,2021-10-20,1101.52
10046,149905,16320,5218,5,1647.73,0,2021-02-07,8238.65
10047,117870,15727,7970,1,2143.68,0,2021-06-17,2143.68
10048,145313,11487,7883,4,2476.32,0,2021-04-13,9905.28
10049,163959,16752,7138,1,907.7,0,2021-05-25,907.7
10050,132716,16285,5889,4,1019.0,0,2023-01-25,4076.0
10051,112438,14182,5130,1,2370.94,0,2022-10-22,2370.94
10052,109632,13560,5012,2,1273.95,0,2022-01-01,2547.9
10053,103371,14731,5827,3,2629.97,10,2021-06-02,7100.92
10054,147340,13467,6405,5,2761.67,0,2023-04-08,13808.35
10055,114754,14449,5032,4,2556.37,0,2022-02-26,10225.48
10056,131296,13800,7099,2,270.18,0,2021-11-15,540.36
10057,197706,11448,5380,4,1628.55,0,2022-04-30,6514.2
10058,146531,17276,5267,3,2839.74,5,2021-03-24,8093.26
10059,197469,14275,6824,4,2891.89,0,2021-03-20,11567.56
10060,151358,10582,6472,3,1587.72,15,2021-05-31,4048.69
10061,116283,17120,6965,3,1309.45,0,2023-01-26,3928.35
10062,114367,11950,6487,4,581.78,0,2022-12-31,2327.12
10063,118753,16783,5054,2,2991.58,20,2021-01-15,4786.53
10064,130779,14510,5518,1,1867.2,15,2021-04-11,1587.12
10065,139933,10206,6818,2,258.01,0,2023-02-19,516.02
10066,107346,10950,7056,2,2633.67,0,2023-11-25,5267.34
10067,191883,10775,6318,2,1976.89,5,2021-12-17,3756.09
10068,136538,11091,7696,4,1008.46,10,2023-08-15,3630.46
10069,143212,10479,6363,1,571.95,20,2021-10-10,457.56
10070,189488,11162,7429,1,2001.99,10,2022-09-29,1801.79
10071,175890,10225,6449,3,48.27,0,2022-06-09,144.81
10072,180637,11085,6905,1,2594.82,0,2021-06-14,2594.82
10073,133859,13961,5622,2,1896.52,0,2022-03-04,3793.04
10074,127045,17782,5889,4,652.93,10,2023-07-23,2350.55
10075,189919,11317,7656,1,2091.55,0,2022-03-19,2091.55
10076,191522,10015,6248,3,804.03,0,2022-09-18,2412.09
10077,199147,10050,7502,1,2656.21,10,2021-03-10,2390.59
10078,122737,17940,7801,4,1992.21,0,2021-10-01,7968.84
10079,194877,15221,7366,2,2661.2,0,2022-07-14,5322.4
10080,117261,13498,6333,1,2194.84,0,2023-04-29,2194.84
10081,128618,10964,5955,4,1194.85,0,2022-07-24,4779.4
10082,194807,15130,6373,3,2450.3,10,2022-08-13,6615.81
10083,138868,16900,6637,2,2452.46,0,2022-05-14,4904.92
10084,106512,10123,6778,3,2912.96,0,2021-07-23,8738.88
10085,187605,14758,5894,5,1864.41,0,2023-02-14,9322.05
10086,185551,11919,7399,3,2067.02,0,2022-01-23,6201.06
10087,194019,10671,7711,3,1455.98,5,2022-02-20,4149.54
10088,134329,13044,7034,1,824.87,0,2023-06-20,824.87
10089,187367,12301,7991,1,265.27,0,2021-11-08,265.27
10090,142071,15452,6699,3,2267.77,0,2021-09-09,6803.31
10091,151306,13273,6294,4,1419.33,15,2021-07-22,4825.72
10092,194444,11820,6601,5,2537.52,0,2021-04-20,12687.6
10093,116587,17266,6393,1,1307.92,5,2021-03-23,1242.52
10094,121060,15342,5993,2,2828.17,0,2023-02-08,5656.34
10095,176367,12768,7097,4,1127.47,5,2021-07-12,4284.39
10096,122463,16419,6700,1,1318.83,0,2021-05-19,1318.83
10097,199167,12552,5641,2,1978.94,0,2021-08-09,3957.88
10098,146748,10846,6876,2,966.76,0,2023-05-11,1933.52
10099,120093,14096,7582,3,1890.42,20,2021-12-06,4537.01
10100,195080,10559,5931,5,59.05,20,2022-04-23,236.2
10101,193133,12675,6420,1,749.06,0,2023-08-17,749.06
10102,188890,11944,7795,3,715.66,0,2023-03-24,2146.98
10103,196282,16840,7469,3,350.71,5,2021-07-17,999.52
10104,164866,16514,7893,5,2778.03,5,2021-07-18,13195.64
10105,174261,16667,6794,4,2952.23,5,2023-03-27,11218.47
10106,154214,10589,6918,3,140.0,15,2021-06-24,357.0
10107,191950,11354,6729,4,1344.25,0,2022-05-04,5377.0
10108,148331,15341,5316,5,514.78,0,2021-11-12,2573.9
10109,114201,14443,6065,3,2492.0,0,2023-03-31,7476.0
10110,118696,11590,7979,1,459.19,0,2022-01-15,459.19
10111,180949,10059,6240,4,567.96,5,2022-03-18,2158.25
10112,127505,16849,5244,5,2210.05,0,2023-05-15,11050.25
10113,196063,12080,5474,2,285.75,5,2021-05-13,542.92
10114,141333,17826,6803,3,2848.9,5,2023-09-08,8119.37
10115,144908,13716,7228,3,2204.81,5,2023-11-17,6283.71
10116,119042,10208,7228,3,2932.02,0,2023-07-26,8796.06
10117,193606,12386,7923,1,1352.35,15,2022-10-18,1149.5
10118,165106,13285,6342,1,709.5,5,2021-08-24,674.02
10119,120699,16323,7751,2,2808.97,5,2023-09-16,5337.04
10120,150652,10310,7118,3,1532.28,10,2023-03-26,4137.16
10121,197178,16553,5552,5,2851.02,5,2023-07-08,13542.34
10122,199780,11662,6478,1,2861.25,0,2022-03-15,2861.25
10123,145679,12186,5145,1,2401.83,0,2022-08-11,2401.83
10124,134780,12439,6687,2,692.97,5,2022-09-03,1316.64
10125,165506,16526,7874,5,717.54,15,2021-08-18,3049.54
10126,110144,11781,5080,4,1947.12,0,2021-12-06,7788.48
10127,171391,14801,6587,1,1441.89,0,2021-06-13,1441.89
10128,124575,11889,7873,5,1261.31,0,2021-04-26,6306.55
10129,194420,15089,7646,4,627.8,0,2021-03-12,2511.2
10130,145929,15631,6680,1,681.24,5,2023-04-30,647.18
10131,187183,17443,5173,1,1107.4,0,2023-12-13,1107.4
10132,196266,16791,5189,5,1901.38,0,2021-12-08,9506.9
10133,133298,17663,7828,1,145.29,20,2023-07-24,116.23
10134,194655,16189,5006,4,1185.54,0,2022-08-11,4742.16
10135,113516,15993,5614,1,2247.79,0,2023-02-18,2247.79
10136,119086,14558,6784,3,1274.68,5,2021-11-28,3632.84
10137,158921,17206,7211,4,1798.83,15,2023-08-26,6116.02
10138,130051,11671,6071,5,319.56,0,2021-04-17,1597.8
10139,101631,14014,7645,5,2817.8,10,2021-03-23,12680.1
10140,192498,16891,5117,1,434.21,0,2022-01-27,434.21
10141,199150,13139,7331,4,1954.31,0,2021-08-18,7817.24
10142,124229,12635,5139,5,516.18,0,2021-01-20,2580.9
10143,191468,12312,5326,3,2953.01,0,2023-02-19,8859.03
10144,150771,11626,5553,2,1905.77,0,2022-10-14,3811.54
10145,118254,13686,5683,3,1571.04,0,2022-04-17,4713.12
10146,135014,17683,7076,3,2539.48,0,2022-08-15,7618.44
10147,109654,14701,5575,4,529.08,0,2021-03-15,2116.32
10148,167733,13084,6859,1,1285.08,5,2022-10-16,1220.83
10149,192074,14690,7537,5,2932.39,0,2022-04-07,14661.95
10150,103602,12041,6453,1,1530.27,0,2021-11-11,1530.27
10151,141818,12219,5717,4,1894.44,0,2022-10-02,7577.76
10152,165095,17047,5448,4,223.0,20,2021-10-01,713.6
10153,193329,17518,5457,5,234.45,5,2022-04-27,1113.64
10154,127184,13306,7019,3,203.67,5,2021-03-23,580.46
10155,178760,11328,6581,4,1481.54,10,2021-01-31,5333.54
10156,193794,11530,7514,5,2161.99,5,2023-01-16,10269.45
10157,198679,17120,6195,3,987.61,10,2023-09-23,2666.55
10158,116406,15615,6525,2,1734.18,0,2021-02-11,3468.36
10159,162539,10557,6731,2,1739.6,0,2021-09-08,3479.2
10160,168208,16681,6884,4,491.99,0,2022-01-22,1967.96
10161,178106,16148,6450,5,2257.68,10,2023-09-23,10159.56
10162,133797,13460,6833,2,1647.96,0,2021-09-23,3295.92
10163,116776,16374,7607,1,377.74,5,2021-01-22,358.85
10164,148962,17090,5939,1,2844.01,0,2021-03-17,2844.01
10165,191205,11466,5122,5,754.66,20,2022-11-11,3018.64
10166,188044,15569,5663,1,1250.84,10,2023-06-10,1125.76
10167,174211,10894,6098,4,2834.6,0,2023-05-15,11338.4
10168,143817,13946,7426,2,1010.79,10,2021-08-28,1819.42
10169,104923,10195,7406,2,571.53,5,2021-02-20,1085.91
10170,194034,14252,6101,5,2947.83,0,2023-08-18,14739.15
10171,126799,14206,7831,3,2987.11,5,2022-04-21,8513.26
10172,149079,13531,6948,2,2069.7,0,2023-05-14,4139.4
10173,198390,11701,6549,3,2684.52,0,2023-06-13,8053.56
10174,199947,16018,6315,3,2996.41,0,2022-06-09,8989.23
10175,174446,17497,7178,5,456.12,10,2021-06-06,2052.54
10176,163197,15117,7473,3,2528.64,0,2021-07-18,7585.92
10177,186752,12109,7656,3,158.06,10,2023-10-21,426.76
10178,102229,15841,5478,5,1939.69,5,2022-10-28,9213.53
10179,135237,14064,7646,5,1879.86,0,2023-01-06,9399.3
10180,139364,14733,6540,5,1471.4,10,2021-03-16,6621.3
10181,167784,13891,5949,5,1735.25,0,2023-08-10,8676.25
10182,116966,17967,7670,5,847.77,0,2022-12-26,4238.85
10183,133640,14693,7520,1,41.83,0,2023-10-06,41.83
10184,163989,16865,6038,4,580.8,0,2022-01-02,2323.2
10185,135151,14084,5657,2,2803.48,10,2023-01-26,5046.26
10186,124548,13818,5744,5,829.17,5,2021-04-18,3938.56
10187,126068,17633,6065,3,2144.24,0,2022-11-20,6432.72
10188,113887,11067,5830,2,1376.22,0,2021-04-03,2752.44
10189,145196,10987,5820,5,2943.92,20,2023-08-24,11775.68
10190,172433,10284,5283,1,2936.23,10,2021-04-10,2642.61
10191,144278,10763,7389,3,1596.99,20,2021-06-30,3832.78
10192,101094,13239,5040,1,1046.83,0,2022-11-02,1046.83
10193,170023,15825,5035,4,1222.84,5,2021-04-06,4646.79
10194,114314,17568,5095,4,1084.93,0,2021-08-20,4339.72
10195,151447,10579,6713,5,194.53,0,2021-09-08,972.65
10196,142088,10719,5011,4,168.33,10,2023-06-23,605.99
10197,115269,10836,7811,5,1692.57,0,2021-01-19,8462.85
10198,121555,12596,5250,5,1734.32,10,2021-07-26,7804.44
10199,118689,10383,7640,4,236.77,0,2021-11-07,947.08
10200,121988,16942,5866,4,1173.2,0,2021-04-13,4692.8
10201,190517,16493,5381,1,2761.76,0,2021-06-08,2761.76
10202,199958,10791,6045,1,1321.4,5,2022-01-13,1255.33
10203,186901,10447,5861,1,1081.51,5,2022-12-15,1027.43
10204,158931,11989,6867,3,236.53,20,2021-04-02,567.67
10205,188430,13759,7873,3,2484.54,0,2022-10-29,7453.62
10206,192166,13595,6272,2,1780.31,10,2021-06-25,3204.56
10207,194208,12936,6016,5,521.9,0,2023-01-05,2609.5
10208,178162,11555,7949,5,1258.14,0,2021-06-28,6290.7
10209,177497,13262,7460,3,2193.21,0,2023-01-08,6579.63
10210,106769,12120,7527,3,809.73,0,2022-03-29,2429.19
10211,140641,14395,5626,5,1470.06,0,2022-08-06,7350.3
10212,134870,13147,5459,2,1638.56,0,2022-05-07,3277.12
10213,131348,13965,5251,4,2148.09,0,2023-08-15,8592.36
10214,103852,10649,7381,2,1726.54,5,2021-04-13,3280.43
10215,158139,16894,7411,3,1380.0,5,2021-02-10,3933.0
10216,164781,14377,6862,3,535.27,15,2022-03-11,1364.94
10217,159663,15081,7971,4,944.0,0,2023-08-04,3776.0
10218,184824,14558,7910,4,1171.46,0,2022-12-03,4685.84
10219,101453,14383,5560,2,2743.85,0,2022-03-13,5487.7
10220,190990,10653,6491,5,1980.41,20,2022-12-09,7921.64
10221,194584,10833,7510,5,1632.52,5,2023-11-21,7754.47
10222,157730,16814,5058,1,1539.99,5,2021-01-30,1462.99
10223,151586,10201,6161,2,1973.81,20,2023-09-13,3158.1
10224,131912,11512,7349,3,703.8,20,2022-11-15,1689.12
10225,142140,12589,5156,1,1295.93,15,2022-01-25,1101.54
10226,186439,10095,7222,2,1701.94,0,2021-10-03,3403.88
10227,133554,15394,7969,5,1115.8,5,2021-01-12,5300.05
10228,178100,10131,7330,4,175.3,0,2021-02-18,701.2
10229,168755,13831,7811,3,1297.14,15,2021-01-10,3307.71
10230,115195,13619,5195,1,434.31,10,2021-09-18,390.88
10231,107258,15058,6766,4,2356.32,5,2021-11-16,8954.02
10232,172235,17300,5930,3,1526.34,0,2021-07-05,4579.02
10233,134541,15417,5556,5,2899.97,0,2021-08-17,14499.85
10234,193297,17503,6753,5,1111.77,15,2022-11-01,4725.02
10235,118426,10114,6426,5,810.81,10,2023-02-24,3648.64
10236,158968,16609,5036,2,2992.82,0,2023-04-15,5985.64
10237,156321,13162,7630,3,983.19,20,2021-01-21,2359.66
10238,144532,17391,5468,2,1210.56,0,2021-01-16,2421.12
10239,114506,12846,5693,5,49.1,0,2022-04-25,245.5
10240,156760,12647,5767,3,650.56,0,2021-01-06,1951.68
10241,115959,11246,7196,3,2331.42,15,2021-10-25,5945.12
10242,158592,11291,6247,5,2122.63,0,2023-07-01,10613.15
10243,120626,17713,6492,2,1214.9,0,2023-07-30,2429.8
10244,134393,17462,5127,1,2756.76,10,2021-09-16,2481.08
10245,199775,17406,6630,5,1639.01,0,2023-10-11,8195.05
10246,154701,13589,6283,5,1894.39,20,2023-11-30,7577.56
10247,161096,10699,7772,1,2414.49,0,2021-10-03,2414.49
10248,117730,12296,5520,1,2116.18,0,2023-01-14,2116.18
10249,109306,16755,5256,3,464.94,0,2022-06-03,1394.82
10250,100013,14659,5816,1,1444.86,0,2023-04-07,1444.86
10251,125747,11601,5407,3,1818.45,0,2022-08-28,5455.35
10252,134594,13268,6537,1,171.76,20,2023-08-07,137.41
10253,128118,16714,5002,2,751.61,15,2022-04-25,1277.74
10254,190520,16320,5293,3,2354.43,0,2022-02-18,7063.29
10255,129055,11210,7810,2,2866.24,0,2023-09-26,5732.48
10256,187427,10486,7099,1,2941.43,10,2023-12-10,2647.29
10257,102561,10677,5160,2,2159.9,0,2023-02-16,4319.8
10258,111841,14231,7232,5,2113.01,5,2021-02-14,10036.8
10259,134670,11023,6842,1,2124.55,5,2023-04-10,2018.32
10260,111350,10572,6216,3,902.91,10,2021-10-02,2437.86
10261,141364,17483,6182,1,1244.79,20,2023-11-25,995.83
10262,154872,15514,5166,4,554.4,15,2022-10-15,1884.96
10263,150010,10801,6662,5,1421.15,10,2021-05-24,6395.18
10264,114387,12739,5846,3,141.04,0,2023-04-15,423.12
10265,197994,10123,5899,1,2490.15,10,2023-01-27,2241.14
10266,142957,11870,6433,5,2843.43,0,2021-07-12,14217.15
10267,116592,10932,7093,3,431.68,5,2022-07-01,1230.29
10268,146965,15487,7183,5,1464.82,20,2023-02-23,5859.28
10269,167358,10806,7025,3,1329.78,10,2021-06-27,3590.41
10270,107741,15364,6179,5,2242.41,0,2023-02-21,11212.05
10271,166081,11847,6766,3,1552.91,0,2021-11-14,4658.73
10272,158147,17582,7071,3,1351.5,10,2021-05-31,3649.05
10273,166663,17962,5514,4,436.36,0,2022-09-03,1745.44
10274,113355,16495,6227,3,871.95,0,2022-06-25,2615.85
10275,153244,13882,7722,4,1771.55,0,2021-05-30,7086.2
10276,116630,12479,5948,1,141.35,0,2021-09-19,141.35
10277,159921,13987,7044,1,1014.3,0,2022-02-17,1014.3
10278,157808,13944,6135,5,446.88,0,2022-05-07,2234.4
10279,139212,16733,7850,2,246.75,10,2023-09-28,444.15
10280,100619,11111,6799,2,1290.2,0,2021-02-06,2580.4
10281,127611,17123,5266,1,930.42,5,2022-04-26,883.9
10282,126991,11616,5473,4,1724.22,0,2021-06-29,6896.88
10283,174957,11433,5642,3,630.78,0,2022-08-05,1892.34
10284,174084,17549,6950,5,185.28,0,2023-09-06,926.4
10285,135146,11498,6105,3,124.64,0,2021-12-20,373.92
10286,152503,11917,6181,3,1306.69,10,2023-08-25,3528.06
10287,133652,10085,7258,2,43.34,10,2021-12-30,78.01
10288,129172,12834,5316,1,186.88,10,2021-03-10,168.19
10289,109950,15897,7065,4,1043.37,15,2021-11-04,3547.46
10290,113031,15592,5184,2,2823.04,0,2022-02-27,5646.08
10291,175185,11647,7543,3,2151.8,0,2022-05-29,6455.4
10292,182470,12408,7646,3,2223.9,0,2021-08-07,6671.7
10293,108391,11809,5947,1,528.56,10,2023-12-05,475.7
10294,191502,15982,5784,4,1719.7,0,2022-01-02,6878.8
10295,152894,13072,5153,1,708.34,5,2021-05-02,672.92
10296,129010,14407,6295,5,1564.53,0,2022-05-10,7822.65
10297,150595,10310,6637,5,2443.75,0,2022-07-31,12218.75
10298,180607,13996,7127,2,1306.31,10,2023-06-03,2351.36
10299,179638,13177,6807,1,701.46,0,2023-06-14,701.46
10300,116437,13071,6208,3,937.96,0,2022-08-02,2813.88
10301,165699,11448,7642,5,1479.47,0,2021-12-16,7397.35
10302,113697,16921,6573,2,2433.86,0,2021-04-25,4867.72
10303,119173,16820,6664,5,1908.64,5,2022-09-20,9066.04
10304,116197,16792,7113,5,2867.46,0,2021-08-25,14337.3
10305,195213,17358,7179,5,2930.44,0,2021-02-16,14652.2
10306,194784,14348,6329,5,953.0,0,2021-10-01,4765.0
10307,174981,17382,6942,1,1987.33,0,2021-04-23,1987.33
10308,175057,15593,5694,3,2130.86,5,2022-06-29,6072.95
10309,174713,17290,7197,1,1688.68,0,2022-02-03,1688.68
10310,176916,14913,7158,2,2414.71,0,2023-03-03,4829.42
10311,138127,17494,5105,2,842.7,5,2021-11-12,1601.13
10312,148982,14314,7436,2,2289.96,0,2021-02-20,4579.92
10313,131225,16314,7163,3,768.56,5,2021-05-24,2190.4
10314,117464,15378,6251,1,1638.05,0,2022-06-12,1638.05
10315,190770,12719,7177,2,357.0,5,2022-01-25,678.3
10316,114769,10076,7820,1,2062.76,0,2023-03-30,2062.76
10317,121025,13859,7487,3,2572.96,0,2023-01-19,7718.88
10318,199152,13705,6560,3,2228.33,0,2022-02-16,6684.99
10319,108657,16501,6134,2,2861.62,0,2022-01-19,5723.24
10320,173247,17408,7717,1,2966.59,5,2023-05-25,2818.26
10321,137367,10357,7261,4,1393.39,0,2023-06-16,5573.56
10322,163875,15697,7894,3,481.33,0,2022-12-09,1443.99
10323,138429,11994,7568,2,2143.36,0,2021-08-02,4286.72
10324,125950,13004,6850,3,1273.3,0,2022-07-24,3819.9
10325,198193,12366,5483,1,1163.79,0,2021-08-07,1163.79
10326,179172,17868,7619,4,561.33,0,2021-08-07,2245.32
10327,129212,11122,6533,4,140.8,0,2021-01-13,563.2
10328,105515,12832,7150,4,2296.5,0,2022-02-27,9186.0
10329,159150,10105,7266,4,1455.85,0,2022-05-01,5823.4
10330,159470,16791,6280,5,1203.58,0,2023-08-26,6017.9
10331,131202,16989,7714,1,1113.21,5,2023-02-25,1057.55
10332,131028,16340,6182,4,1522.82,0,2021-04-29,6091.28
10333,108610,11767,5194,1,2231.59,0,2021-09-28,2231.59
10334,114570,13039,5380,5,1313.96,15,2023-07-01,5584.33
10335,117843,12762,5235,2,304.14,0,2023-04-22,608.28
10336,120916,15004,7101,5,790.57,0,2023-12-07,3952.85
10337,106029,13042,7761,3,417.12,10,2022-10-26,1126.22
10338,165382,14700,5679,1,586.4,15,2023-10-21,498.44
10339,122673,16021,5620,2,2626.25,10,2021-06-22,4727.25
10340,118597,17516,7955,4,532.64,0,2023-02-26,2130.56
10341,149749,14089,6999,2,2183.62,0,2021-12-13,4367.24
10342,132310,16191,7700,5,920.25,10,2021-08-25,4141.12
10343,181460,11547,6664,4,2705.97,20,2023-07-26,8659.1
10344,171064,17330,7226,5,1873.99,10,2022-06-27,8432.96
10345,190557,11487,7104,3,2030.85,15,2022-02-11,5178.67
10346,153901,14659,5424,4,1585.36,15,2021-03-19,5390.22
10347,100046,10517,6903,1,2782.76,0,2021-01-12,2782.76
10348,195326,14400,5177,4,490.22,0,2021-08-17,1960.88
10349,177656,13029,7642,2,873.33,10,2023-04-23,1571.99
10350,164438,14895,7477,2,2715.56,0,2023-08-23,5431.12
10351,126088,16568,5213,4,2967.2,0,2022-11-03,11868.8
10352,124274,14487,7949,2,2315.54,0,2023-04-19,4631.08
10353,196907,12915,7432,5,653.31,0,2021-06-13,3266.55
10354,101286,17253,5172,1,2726.78,20,2022-01-17,2181.42
10355,132176,10296,7217,3,520.07,15,2023-01-01,1326.18
10356,151853,11989,6633,5,2627.27,10,2022-08-05,11822.72
10357,142908,13470,7783,3,1161.53,10,2023-02-11,3136.13
10358,133710,14578,5341,1,162.99,0,2023-07-31,162.99
10359,143661,15898,6219,4,1843.17,0,2023-12-23,7372.68
10360,162422,14946,5970,2,1120.76,0,2023-09-22,2241.52
10361,146770,16609,5150,4,77.32,0,2021-09-03,309.28
10362,118674,17398,5401,4,469.23,0,2023-09-25,1876.92
10363,128301,13889,6625,1,1378.69,0,2021-02-19,1378.69
10364,184579,16136,5873,5,1963.79,0,2022-10-31,9818.95
10365,117515,10145,7012,1,117.87,5,2021-08-08,111.98
10366,167904,13798,5690,4,1571.92,0,2023-06-26,6287.68
10367,129145,13033,6748,3,160.27,0,2021-12-30,480.81
10368,163759,16067,7014,1,2709.15,0,2023-09-19,2709.15
10369,185464,12256,5159,5,2126.89,0,2023-07-09,10634.45
10370,174194,10446,7957,1,270.11,0,2022-07-17,270.11
10371,181299,14510,7099,2,1532.79,0,2021-02-11,3065.58
10372,104057,12871,6784,5,2210.62,0,2022-02-27,11053.1
10373,114559,15922,7921,2,878.13,0,2021-05-15,1756.26
10374,120418,16085,5020,3,579.6,10,2023-02-25,1564.92
10375,150287,17404,7224,4,2033.59,0,2023-01-18,8134.36
10376,109670,10545,5974,2,2341.09,0,2021-03-14,4682.18
10377,105572,13717,7940,2,1214.39,20,2022-09-27,1943.02
10378,114493,17272,5072,4,736.08,5,2022-02-05,2797.1
10379,198963,15162,7790,3,2826.96,5,2023-09-20,8056.84
10380,100185,11155,7012,4,1618.07,10,2022-04-15,5825.05
10381,150583,14799,7378,2,1480.87,0,2022-08-02,2961.74
10382,182666,14006,6000,1,2197.58,5,2022-04-01,2087.7
10383,165496,13853,6678,2,2690.39,0,2023-07-03,5380.78
10384,162490,14852,5062,4,931.08,0,2021-05-09,3724.32
10385,162424,16536,7227,5,2442.41,0,2022-01-14,12212.05
10386,169370,16205,6742,5,2801.56,0,2022-01-24,14007.8
10387,108724,12718,6734,4,2886.1,0,2023-02-25,11544.4
10388,123440,12866,5127,5,2069.53,0,2022-04-09,10347.65
10389,140027,15189,7557,4,2317.16,0,2023-09-16,9268.64
10390,184895,14390,6884,1,2530.67,0,2022-07-01,2530.67
10391,122699,11467,6830,4,2381.26,5,2022-02-13,9048.79
10392,186129,10095,6167,1,577.75,0,2022-09-10,577.75
10393,125697,14856,7788,5,26.77,0,2023-01-31,133.85
10394,156574,10258,5009,3,1729.94,0,2022-10-15,5189.82
10395,152245,17737,7796,5,1882.18,0,2023-09-29,9410.9
10396,158488,17431,7787,4,692.98,10,2022-05-06,2494.73
10397,157554,12256,6339,5,578.41,5,2023-03-18,2747.45
10398,152925,14490,6261,3,1606.18,5,2021-05-27,4577.61
10399,168399,16685,6846,5,2681.67,0,2021-09-13,13408.35
10400,189735,14830,5145,3,579.66,15,2022-01-05,1478.13
10401,184353,10980,7642,2,2627.55,0,2022-10-13,5255.1
10402,129572,14586,7041,4,2591.72,0,2021-03-17,10366.88
10403,151075,17330,6008,4,766.0,0,2022-07-23,3064.0
10404,111316,10456,6620,3,2397.18,0,2022-05-20,7191.54
10405,192003,12018,6549,1,2876.85,0,2022-10-24,2876.85
10406,198944,16242,6995,3,490.04,0,2023-10-13,1470.12
10407,191726,10173,5627,2,1647.0,0,2021-12-13,3294.0
10408,167020,16783,6323,4,2423.79,0,2021-07-01,9695.16
10409,187774,15625,5476,4,1008.86,0,2021-08-28,4035.44
10410,169328,15732,7312,5,246.83,0,2021-03-07,1234.15
10411,118309,10583,7795,3,385.9,15,2021-06-20,984.04
10412,142839,12746,5404,2,1013.46,0,2021-06-14,2026.92
10413,101331,11358,5123,5,146.86,5,2023-08-12,697.58
10414,159604,16740,6234,1,155.74,5,2021-03-04,147.95
10415,115895,17397,5199,5,2924.74,10,2021-12-21,13161.33
10416,161623,14897,5556,2,386.95,5,2021-02-20,735.2
10417,131957,14959,6505,3,506.76,0,2022-08-07,1520.28
10418,173111,15370,6203,1,1780.81,10,2021-02-12,1602.73
10419,101643,15729,6141,4,2448.29,0,2023-08-21,9793.16
