payment_id,order_id,payment_date,payment_method,amount
25001,181832,2023-08-30,Card,1822.95
25002,147759,2023-09-13,Card,21.97
25003,146541,2022-05-16,NetBanking,694.42
25004,106210,2023-04-27,Card,1032.55
25005,120359,2021-11-06,UPI,33.05
25006,174752,2021-07-16,Wallet,2388.06
25007,194241,2021-12-07,Card,758.06
25008,127179,2022-10-04,Card,2507.08
25009,167384,2021-05-10,Wallet,489.8
25010,126576,2023-01-25,Card,1782.53
25011,104057,2022-07-05,UPI,1426.94
25012,195329,2021-05-06,Card,932.08
25013,184877,2023-01-19,NetBanking,2078.46
25014,128250,2022-08-12,UPI,1196.76
25015,114193,2022-11-26,Card,2107.21
25016,154149,2023-07-13,Wallet,1169.69
25017,164804,2022-01-25,Card,584.6
25018,120595,2021-11-14,Card,148.46
25019,162891,2021-01-08,Wallet,946.12
25020,100828,2021-06-28,Card,1556.81
25021,118221,2022-07-03,UPI,1911.66
25022,166940,2021-09-30,Card,458.84
25023,194217,2023-12-10,UPI,1906.52
25024,127616,2022-04-06,UPI,2521.58
25025,150019,2022-05-30,Card,276.37
25026,132943,2023-08-24,Card,2133.17
25027,184585,2023-03-05,Card,851.63
25028,133337,2022-04-09,NetBanking,257.55
25029,131577,2021-12-01,Card,451.39
25030,158375,2022-08-27,NetBanking,319.15
25031,196909,2021-07-31,Card,55.5
25032,131957,2022-12-12,Card,1684.81
25033,169717,2021-01-31,Wallet,1310.94
25034,140558,2021-11-12,Card,1011.01
25035,167477,2022-04-28,UPI,1931.17
25036,197813,2022-10-22,UPI,1810.8
25037,158528,2021-12-17,Wallet,241.07
25038,168008,2023-09-24,Card,2659.55
25039,137145,2022-01-18,UPI,2140.83
25040,136371,2023-03-30,Card,354.74
25041,148871,2023-07-02,NetBanking,73.9
25042,196322,2021-06-02,Card,768.3
25043,116852,2022-09-08,Card,2117.35
25044,182620,2023-11-01,Card,2397.58
25045,136676,2022-05-01,Cash,1048.31
25046,131345,2021-03-26,UPI,2929.97
25047,123267,2021-02-17,Wallet,889.7
25048,110011,2021-01-25,Card,1434.68
25049,155787,2021-03-17,Card,158.98
25050,191194,2022-10-25,UPI,2807.92
25051,197347,2021-09-07,UPI,2796.24
25052,113932,2023-05-30,Card,2125.13
25053,154117,2023-05-28,Card,2825.59
25054,178672,2022-01-30,UPI,2545.87
25055,173247,2021-03-29,NetBanking,1464.66
25056,147870,2022-02-17,Cash,2188.8
25057,172828,2021-05-02,UPI,607.2
25058,122909,2022-11-12,Card,355.29
25059,114797,2023-08-17,Card,2120.78
25060,137046,2021-08-08,Wallet,1611.3
25061,147857,2021-11-05,UPI,407.85
25062,150902,2021-10-14,UPI,2868.82
25063,129535,2021-10-24,Card,926.25
25064,163897,2023-02-18,Card,2510.42
25065,115895,2021-07-19,UPI,1107.4
25066,131023,2023-04-19,Card,2913.59
25067,165178,2024-01-05,NetBanking,490.12
25068,167281,2023-03-05,UPI,2163.24
25069,106149,2023-10-15,NetBanking,2953.07
25070,194240,2021-12-03,Card,30.05
25071,136108,2023-05-30,UPI,2962.25
25072,118608,2024-01-27,NetBanking,2777.71
25073,136983,2022-03-29,Wallet,2510.44
25074,105332,2021-10-08,Cash,1226.94
25075,199350,2022-08-26,Wallet,2823.64
25076,180066,2023-05-18,Card,1655.0
25077,146042,2021-10-30,UPI,500.08
25078,183365,2023-08-08,UPI,388.79
25079,131563,2022-10-24,NetBanking,811.76
25080,134275,2023-02-02,Wallet,2801.42
25081,131417,2023-09-05,Card,170.12
25082,148142,2021-06-09,UPI,1938.91
25083,103081,2023-12-12,Card,264.17
25084,132861,2022-12-03,Wallet,1795.59
25085,142208,2022-04-11,NetBanking,1807.29
25086,178256,2023-08-30,NetBanking,795.31
25087,176522,2023-04-22,Card,811.36
25088,197627,2023-03-31,Card,2031.41
25089,188855,2023-12-28,Card,2548.18
25090,189008,2022-04-05,UPI,370.56
25091,128564,2023-10-11,Card,2500.03
25092,188343,2021-11-14,NetBanking,127.42
25093,194476,2023-01-08,Card,922.79
25094,193280,2021-04-14,NetBanking,1942.46
25095,164525,2023-07-24,NetBanking,2278.91
25096,180481,2023-12-30,Card,574.37
25097,184826,2021-05-12,Card,1844.04
25098,181694,2022-03-05,NetBanking,1955.2
25099,104211,2022-06-17,UPI,206.79
25100,131211,2023-07-12,Card,2102.47
25101,133249,2021-03-10,Cash,2006.49
25102,154714,2022-01-15,UPI,272.31
25103,113355,2023-11-08,Card,566.36
25104,142782,2021-03-16,UPI,469.86
25105,199152,2023-08-24,NetBanking,1109.25
25106,104920,2023-05-29,UPI,2019.47
25107,117941,2023-05-18,NetBanking,654.39
25108,181866,2023-09-23,UPI,1057.51
25109,149868,2023-11-22,UPI,424.76
25110,101612,2022-06-25,Card,2580.83
25111,116281,2021-04-27,Card,1234.75
25112,127511,2023-03-22,Card,17.98
25113,168224,2022-10-24,Card,591.19
25114,126506,2021-11-27,NetBanking,2596.67
25115,155343,2021-01-12,Cash,222.06
25116,127121,2021-04-05,Card,1884.15
25117,101383,2022-05-25,NetBanking,729.09
25118,126510,2021-02-16,Card,1425.56
25119,125975,2021-04-05,Card,2853.89
25120,142629,2021-07-15,Card,1470.02
25121,127692,2021-04-16,UPI,949.84
25122,131701,2024-01-07,Card,143.55
25123,162204,2022-07-22,Wallet,2614.89
25124,171841,2023-11-17,UPI,2372.59
25125,178984,2021-02-10,Card,1684.46
25126,186926,2021-03-01,Card,620.1
25127,119698,2021-06-28,Wallet,1766.32
25128,191919,2021-02-26,Card,2652.5
25129,100766,2021-02-19,Card,2317.13
25130,128983,2021-11-17,NetBanking,2842.74
25131,143419,2022-12-13,Cash,2084.41
25132,195471,2022-12-14,Wallet,1418.51
25133,122742,2022-05-10,Wallet,482.26
25134,124816,2022-07-12,Card,113.94
25135,156900,2021-08-10,Wallet,239.6
25136,109909,2021-12-03,Card,2336.14
25137,131130,2021-11-09,Card,733.1
25138,177247,2023-02-09,Wallet,960.14
25139,118992,2023-06-06,Card,2805.73
25140,186513,2023-07-02,Card,781.92
25141,160255,2021-02-10,Card,2654.5
25142,192541,2023-08-11,Card,1181.6
25143,155706,2021-12-31,Card,1073.93
25144,199613,2021-06-05,Card,1490.84
25145,140093,2023-06-27,Card,2387.57
25146,118865,2023-05-12,Card,1091.9
25147,113880,2021-12-16,Card,1502.66
25148,177455,2024-01-17,Wallet,628.2
25149,148090,2021-02-14,Card,591.47
25150,174107,2022-02-24,Card,753.73
25151,133401,2022-06-02,NetBanking,755.91
25152,146755,2022-06-28,Cash,1655.97
25153,111140,2022-10-22,Card,140.68
25154,187410,2022-11-02,NetBanking,2717.87
25155,170727,2023-01-10,Wallet,1092.56
25156,109686,2023-12-15,UPI,2700.51
25157,147911,2022-09-09,NetBanking,1199.62
25158,188843,2021-09-28,Card,465.97
25159,100703,2023-05-30,UPI,2072.12
25160,145225,2021-09-21,UPI,177.9
25161,155261,2022-10-08,UPI,1468.94
25162,198897,2023-09-08,UPI,845.32
25163,174254,2021-04-21,UPI,372.24
25164,195466,2023-11-25,Card,1160.45
25165,194329,2022-08-11,Card,2388.2
25166,195925,2021-05-07,NetBanking,2334.51
25167,145530,2021-03-23,Card,2105.31
25168,118027,2023-02-28,Wallet,1305.12
25169,169042,2023-03-08,Card,2229.32
25170,137468,2021-06-28,UPI,2007.4
25171,169246,2021-03-24,Card,1741.91
25172,197994,2023-08-20,Card,1817.07
25173,125233,2022-12-01,Wallet,2789.57
25174,165004,2022-01-09,UPI,2719.76
25175,109559,2023-11-30,UPI,100.34
25176,137045,2021-01-15,Card,551.48
25177,139353,2021-07-25,Card,2467.88
25178,154844,2023-04-06,Card,199.68
25179,143339,2023-11-06,UPI,877.62
25180,156719,2022-11-07,NetBanking,2951.53
25181,169500,2022-01-12,Card,2386.35
25182,137623,2021-05-18,UPI,1938.28
25183,189264,2023-03-10,Card,1461.44
25184,198564,2022-07-22,Card,764.69
25185,141459,2023-12-30,Card,51.21
25186,197692,2021-03-24,Wallet,2638.25
25187,142370,2023-02-26,Card,2723.92
25188,165053,2023-01-21,Card,1950.73
25189,193751,2021-09-03,Cash,267.1
25190,195013,2022-03-29,Card,1554.52
25191,190887,2022-05-03,Card,2139.81
25192,175080,2023-12-31,UPI,1647.56
25193,165711,2022-12-08,Card,1350.41
25194,183877,2022-07-22,NetBanking,523.0
25195,100335,2023-03-12,Card,2345.25
25196,113993,2023-08-16,Card,2662.02
25197,199531,2022-11-23,Card,569.69
25198,158967,2023-09-08,Cash,665.57
25199,129627,2022-07-06,Wallet,2787.3
25200,167148,2023-01-19,NetBanking,1304.25
25201,180155,2021-10-10,Card,525.56
25202,146728,2023-07-25,Card,385.84
25203,186064,2021-01-19,Card,2725.98
25204,188440,2023-07-05,NetBanking,1546.95
25205,189844,2023-04-21,Card,2759.26
25206,170676,2021-11-28,NetBanking,639.12
25207,178590,2023-02-23,Card,588.07
25208,120943,2022-03-25,Card,507.69
25209,149149,2022-08-29,UPI,2136.32
25210,179778,2023-09-14,UPI,2884.61
25211,166710,2023-12-04,Card,2758.72
25212,124315,2021-08-24,UPI,178.0
25213,158126,2021-01-20,Card,962.69
25214,171023,2021-09-06,Card,1496.51
25215,140568,2021-08-27,UPI,942.84
25216,102190,2022-12-22,Card,2246.39
25217,144693,2022-10-03,Cash,634.45
25218,172378,2022-05-14,NetBanking,523.54
25219,154313,2022-04-21,NetBanking,2443.9
25220,175047,2024-01-04,UPI,1989.95
25221,111993,2023-10-21,NetBanking,1776.53
25222,171331,2023-05-01,NetBanking,708.25
25223,164450,2022-01-01,UPI,203.1
25224,179866,2021-03-25,Card,2381.56
25225,153035,2021-10-19,UPI,1700.48
25226,126744,2022-09-25,Card,2090.07
25227,141738,2022-03-09,UPI,1307.95
25228,134164,2023-02-22,Cash,2874.41
25229,125762,2022-06-29,Card,2438.67
25230,191774,2023-09-18,Card,2870.23
25231,148943,2021-06-16,UPI,2998.08
25232,172975,2021-09-30,Card,2123.1
25233,194220,2023-02-25,Card,2892.63
25234,100969,2021-07-02,Wallet,2691.31
25235,138123,2021-08-21,Card,2612.14
25236,184424,2023-07-15,Card,2776.88
25237,167940,2021-03-07,Card,2516.22
25238,131092,2021-08-22,Card,2293.28
25239,111600,2022-08-19,Card,1907.82
25240,155382,2024-01-20,Card,1303.3
25241,152217,2023-12-19,Card,1171.31
25242,166383,2024-01-23,Wallet,2432.01
25243,131699,2024-01-05,Card,1056.65
25244,147692,2022-02-06,UPI,2190.41
25245,178240,2022-04-09,Card,2979.16
25246,167092,2022-12-06,Card,2721.2
25247,113307,2021-05-03,UPI,811.28
25248,149310,2022-03-05,Wallet,202.33
25249,113630,2023-07-25,UPI,1074.94
25250,167412,2023-05-16,Wallet,2660.35
25251,131457,2023-02-06,UPI,2155.73
25252,150120,2021-01-31,Cash,1907.33
25253,101153,2021-11-26,Card,2787.05
25254,145751,2021-04-19,NetBanking,2315.7
25255,175024,2023-02-15,Wallet,728.7
25256,151823,2022-09-30,UPI,1607.88
25257,139041,2024-01-01,Card,110.22
25258,112493,2021-03-22,Wallet,256.28
25259,135283,2023-04-11,Card,2663.0
25260,171331,2023-09-15,Card,600.52
25261,168232,2021-09-04,Card,235.29
25262,109686,2021-10-21,NetBanking,525.33
25263,126086,2023-03-19,Card,1475.09
25264,189994,2024-01-28,NetBanking,1405.97
25265,127567,2023-05-23,NetBanking,145.4
25266,163858,2023-04-21,Card,1800.37
25267,178306,2023-09-20,Card,2831.66
25268,129107,2023-08-20,Card,1368.19
25269,186698,2022-05-10,Card,2359.1
25270,152437,2021-10-13,NetBanking,2299.6
25271,161168,2021-10-19,NetBanking,2390.27
25272,199281,2022-04-13,UPI,952.52
25273,106551,2023-07-26,Card,1559.88
25274,128206,2021-04-30,Card,1076.71
25275,172056,2023-03-20,UPI,595.96
25276,147003,2023-07-02,Card,1646.74
25277,128507,2021-08-16,Card,1532.32
25278,120230,2023-01-17,NetBanking,2898.75
25279,142756,2022-08-01,Card,827.13
25280,134262,2022-09-13,Card,2284.53
25281,107893,2021-02-24,Card,2635.05
25282,161660,2021-07-30,Wallet,2666.6
25283,100678,2023-10-30,UPI,2883.35
25284,103734,2023-02-03,UPI,1145.54
25285,111876,2023-11-11,Card,1249.02
25286,124482,2022-10-02,Card,2908.54
25287,160593,2021-02-17,Card,654.97
25288,131466,2023-10-07,UPI,2327.33
25289,108360,2023-07-14,Wallet,1484.5
25290,128673,2023-01-13,Card,811.81
25291,196883,2022-10-17,NetBanking,574.13
25292,107664,2021-05-28,UPI,1564.99
25293,145461,2023-02-19,Card,2661.72
25294,109742,2021-08-18,Card,1122.21
25295,126475,2021-04-26,Wallet,786.74
25296,109692,2022-08-28,Card,2048.98
25297,127118,2022-02-27,Card,2481.8
25298,166997,2023-11-07,Wallet,1452.8
25299,160604,2022-04-17,Card,2774.21
25300,186986,2023-07-15,UPI,1892.84
25301,170593,2023-11-06,Card,1920.17
25302,181056,2021-05-28,UPI,932.31
25303,184018,2021-09-24,Wallet,468.73
25304,104484,2022-11-16,NetBanking,2595.6
25305,193346,2022-05-17,Card,1092.32
25306,146956,2022-11-05,UPI,793.32
25307,167961,2021-02-01,Wallet,2928.11
25308,176305,2021-01-02,Card,1118.12
25309,143073,2023-01-14,UPI,2398.87
25310,105896,2023-04-29,Wallet,1558.52
25311,128563,2023-12-30,UPI,241.02
25312,127037,2023-05-11,Card,841.18
25313,159667,2022-09-05,NetBanking,973.78
25314,171780,2023-12-03,Wallet,603.54
25315,195079,2021-02-09,UPI,1678.18
25316,173085,2023-03-30,Card,1346.02
25317,178165,2023-10-09,NetBanking,2552.65
25318,142190,2024-01-18,UPI,2311.59
25319,129930,2023-10-23,UPI,1324.43
25320,110685,2021-11-13,Card,386.5
25321,175616,2021-09-20,Card,321.28
25322,128108,2022-04-25,Card,486.28
25323,125519,2023-10-22,Cash,1896.77
25324,145080,2021-11-23,NetBanking,507.0
25325,141231,2023-06-29,Card,2220.32
25326,182605,2021-02-12,NetBanking,2404.44
25327,134574,2023-02-02,Card,2144.97
25328,158176,2023-05-15,Wallet,55.57
25329,105602,2023-11-09,Card,2531.22
25330,162749,2023-11-12,UPI,1463.19
25331,199541,2021-09-22,NetBanking,2893.21
25332,109528,2022-04-06,Card,185.12
25333,160495,2022-09-24,Cash,1763.02
25334,104914,2021-06-08,Card,587.87
25335,170579,2022-07-13,UPI,836.94
25336,107672,2023-06-16,Card,410.6
25337,171136,2022-08-30,Card,404.06
25338,180344,2023-09-05,Cash,1446.25
25339,137470,2023-10-12,UPI,408.39
25340,155403,2022-02-15,UPI,998.0
25341,149611,2024-01-30,UPI,1050.18
25342,142489,2021-02-21,Card,2970.31
25343,126602,2021-03-02,Card,1653.64
25344,134360,2022-11-09,UPI,2595.25
25345,140588,2023-04-24,Card,2411.18
25346,145423,2021-04-09,UPI,425.87
25347,155787,2023-04-27,NetBanking,1154.44
25348,172776,2022-05-29,Wallet,691.39
25349,154190,2021-09-21,NetBanking,322.94
25350,192805,2023-12-10,Card,1286.26
25351,150521,2023-02-27,Card,1314.13
25352,138055,2023-08-22,Card,1650.44
25353,119654,2022-12-11,Cash,590.66
25354,105081,2023-09-08,Card,488.06
25355,132828,2021-05-13,Cash,2224.65
25356,158662,2021-05-23,Wallet,235.89
25357,102269,2023-09-06,Card,611.58
25358,181435,2022-12-08,Card,1708.34
25359,133934,2023-04-19,UPI,2327.77
25360,148435,2023-09-01,Wallet,1586.65
25361,145975,2021-12-13,NetBanking,2555.59
25362,194055,2023-06-30,NetBanking,554.07
25363,182091,2022-12-19,Card,2960.14
25364,155025,2022-11-04,Card,2227.84
25365,108573,2023-10-21,Wallet,2953.92
25366,147815,2023-09-21,Card,1599.82
25367,199072,2022-06-22,NetBanking,2195.82
25368,172235,2021-03-18,UPI,2326.11
25369,178431,2023-04-16,Wallet,172.72
25370,198065,2022-05-17,NetBanking,2558.79
25371,137282,2021-08-11,Card,1198.03
25372,114537,2022-03-30,NetBanking,1452.19
25373,111316,2023-10-15,Card,857.89
25374,140136,2023-10-28,Card,1121.49
25375,182746,2022-01-24,Card,2194.56
25376,153802,2021-09-25,UPI,1932.19
25377,199281,2022-08-24,Card,779.55
25378,161468,2024-01-28,NetBanking,2219.32
25379,104716,2021-06-30,Card,2481.87
25380,191473,2021-04-21,Card,2461.37
25381,163798,2022-09-13,NetBanking,1757.51
25382,172877,2023-07-18,Card,381.14
25383,187132,2022-01-03,Card,264.49
25384,192649,2021-06-13,Card,285.41
25385,121764,2021-08-23,UPI,1114.09
25386,177657,2022-04-21,Card,582.15
25387,198251,2021-10-07,UPI,2069.32
25388,193517,2022-05-25,Wallet,344.94
25389,101210,2023-11-10,Card,1718.57
25390,187132,2022-07-26,NetBanking,2975.21
25391,121310,2021-02-02,UPI,2885.3
25392,105423,2022-01-21,Card,30.25
25393,117515,2021-01-25,NetBanking,1045.67
25394,146379,2023-08-21,Card,2386.24
25395,121100,2021-08-30,UPI,2410.61
25396,122411,2021-02-05,Wallet,2401.34
25397,112934,2022-08-13,Card,1803.28
25398,114653,2022-05-21,Card,2959.25
25399,151018,2023-05-26,Cash,2130.53
25400,162787,2023-04-22,NetBanking,2482.21
25401,123556,2021-08-03,Card,1620.21
25402,135631,2023-03-13,Wallet,2244.69
25403,149319,2023-02-25,UPI,2957.68
25404,109862,2023-03-04,Card,2713.56
25405,140571,2021-11-19,UPI,1116.19
25406,173020,2022-05-10,NetBanking,2664.74
25407,100696,2021-05-24,Card,2110.64
25408,196750,2021-10-12,Wallet,872.64
25409,157801,2023-04-10,Card,2817.95
25410,131510,2023-08-05,Card,1222.83
25411,157593,2023-01-12,Card,1290.44
25412,193910,2022-05-25,Card,2492.09
25413,172535,2022-08-22,Wallet,2397.13
25414,122423,2023-03-14,Card,1890.11
25415,158139,2021-06-20,UPI,569.74
25416,111149,2021-05-05,Wallet,2828.53
25417,179934,2021-06-16,Cash,339.5
25418,172136,2024-01-17,UPI,2762.43
25419,192813,2023-06-29,Card,2845.96
25420,199675,2021-01-30,Card,373.1
25421,148861,2021-03-30,UPI,1472.71
25422,163643,2021-04-19,Card,1107.36
25423,149373,2021-10-18,NetBanking,726.09
25424,194258,2022-05-30,Card,2398.92
25425,149528,2023-10-15,NetBanking,1389.04
25426,142587,2021-08-21,Card,2741.0
25427,193491,2021-01-02,Wallet,20.49
25428,130331,2023-06-06,Card,1283.07
25429,137069,2021-10-03,Cash,788.79
25430,199205,2023-12-05,Card,2616.39
25431,196469,2022-03-09,Card,2032.15
25432,107812,2021-03-05,Cash,2339.6
25433,134620,2021-08-24,UPI,1300.63
25434,172254,2021-11-28,Card,1141.08
25435,194522,2022-03-09,NetBanking,1899.3
25436,197713,2022-08-24,Card,1646.37
25437,196487,2023-06-16,Card,637.9
25438,120850,2022-01-30,Wallet,102.55
25439,156551,2023-03-18,Card,517.37
25440,121011,2022-09-11,UPI,20.16
25441,100083,2023-12-13,NetBanking,1219.61
25442,163020,2023-01-18,Card,1128.13
25443,138148,2023-01-25,Cash,45.48
25444,100888,2021-10-11,UPI,1046.33
25445,131225,2021-12-14,UPI,472.05
25446,136194,2021-05-21,Card,2635.94
25447,125378,2022-03-04,Card,616.03
25448,164875,2022-12-25,NetBanking,2079.24
25449,193845,2023-08-19,Wallet,1951.18
25450,185132,2022-03-02,Card,2002.44
25451,168408,2023-12-10,Card,283.47
25452,198679,2021-06-12,Card,1189.16
25453,192378,2023-06-16,Cash,1877.05
25454,134556,2021-11-08,UPI,618.14
25455,156637,2023-10-17,Card,2046.06
25456,176488,2022-12-08,Card,868.58
25457,147878,2021-09-12,Card,2760.17
25458,110296,2022-07-14,Card,1297.29
25459,145022,2021-01-09,NetBanking,1309.96
25460,170278,2021-09-29,NetBanking,1734.28
25461,156355,2023-05-21,Wallet,975.44
25462,181700,2022-11-17,UPI,1557.52
25463,188147,2023-05-03,Wallet,2250.6
25464,154923,2022-03-05,Card,808.71
25465,198693,2023-08-09,Card,952.92
25466,110636,2022-04-04,Card,779.87
25467,127318,2021-10-16,NetBanking,2090.26
25468,178948,2021-11-07,Wallet,907.31
25469,109793,2023-01-10,Card,1601.82
25470,190963,2023-11-04,UPI,2905.74
25471,194773,2023-01-22,UPI,730.03
25472,125624,2022-03-28,Wallet,1101.28
25473,114187,2022-04-22,UPI,2017.21
25474,196546,2022-04-27,UPI,1967.05
25475,134556,2021-03-15,Card,1150.5
25476,161592,2022-02-10,Card,2443.04
25477,178770,2022-12-02,Card,261.18
25478,134657,2021-10-21,Card,147.93
25479,115029,2021-06-13,NetBanking,2471.58
25480,138069,2024-01-29,UPI,353.82
25481,192676,2023-11-03,Card,1397.03
25482,163322,2021-05-13,Card,346.29
25483,129003,2023-03-10,Cash,1059.86
25484,195271,2022-12-07,Card,768.57
25485,180005,2022-04-01,Card,333.76
25486,104166,2023-07-08,Cash,236.51
25487,169825,2022-02-22,UPI,2350.99
25488,107223,2023-10-01,Card,902.84
25489,159551,2021-03-25,Card,2621.25
25490,154937,2021-11-29,NetBanking,2342.15
25491,173720,2023-10-19,NetBanking,290.21
25492,195184,2023-01-06,Card,647.43
25493,174988,2022-09-28,NetBanking,889.12
25494,112880,2022-09-30,UPI,23.98
25495,163811,2021-12-14,NetBanking,285.06
25496,126891,2023-06-02,Card,1766.58
25497,162316,2021-12-25,Card,1803.04
25498,105848,2021-08-22,NetBanking,2538.04
25499,137483,2021-01-12,Wallet,1323.88
25500,162521,2023-08-03,UPI,557.34
25501,160960,2022-02-22,UPI,404.78
25502,131745,2024-01-20,NetBanking,743.47
25503,130681,2023-04-08,Card,1391.79
25504,181621,2023-01-11,NetBanking,1472.73
25505,112006,2023-10-15,Card,2517.33
25506,166524,2022-06-07,NetBanking,1778.13
25507,184973,2021-03-09,Card,2573.9
25508,100855,2022-04-13,NetBanking,2282.09
25509,189048,2023-06-30,Wallet,154.26
25510,104476,2023-10-16,Wallet,2162.59
25511,105075,2022-02-21,Card,916.39
25512,183847,2023-01-01,Cash,1881.36
25513,166450,2023-03-23,Card,564.85
25514,103093,2021-09-14,Card,1490.2
25515,190434,2022-01-10,NetBanking,2175.44
25516,197011,2021-05-06,Card,2034.14
25517,169645,2023-04-17,NetBanking,2887.3
25518,139278,2021-12-06,UPI,2996.16
25519,198910,2024-01-07,Card,774.93
25520,179507,2022-06-09,Card,629.07
25521,188215,2023-10-14,Card,1591.12
25522,111240,2022-01-23,Card,322.39
25523,139006,2021-02-22,Cash,1478.65
25524,153893,2023-05-10,Wallet,945.12
25525,101229,2022-03-27,NetBanking,2212.8
25526,130949,2021-03-01,NetBanking,623.42
25527,153496,2022-02-01,Card,14.17
25528,189715,2023-10-04,Card,1580.6
25529,182028,2023-04-16,Card,959.17
25530,187558,2023-01-11,UPI,401.66
25531,158126,2023-03-12,UPI,2073.03
25532,199181,2022-11-05,Wallet,1016.36
25533,103706,2021-10-10,Card,2187.96
25534,128094,2022-09-24,Card,1433.67
25535,171203,2022-03-02,UPI,342.14
25536,188153,2022-08-16,NetBanking,295.5
25537,125223,2021-08-12,NetBanking,686.02
25538,197150,2023-12-19,NetBanking,113.04
25539,153559,2023-05-20,UPI,1137.34
25540,140689,2023-06-26,UPI,2406.94
25541,113442,2023-10-01,Card,158.17
25542,109744,2022-06-23,UPI,929.38
25543,102947,2021-11-14,Card,1779.92
25544,183188,2021-01-09,UPI,137.48
25545,162971,2023-01-22,Card,1172.0
25546,147048,2022-03-23,UPI,2820.46
25547,114862,2022-06-19,Card,1281.47
25548,152420,2022-01-11,Card,2962.04
25549,134056,2021-04-22,Card,2123.69
25550,184245,2022-05-19,Wallet,1706.44
25551,156598,2022-02-19,Card,2670.75
25552,183035,2022-06-05,UPI,518.64
25553,109712,2021-01-09,Card,2227.99
25554,136243,2022-08-08,UPI,905.74
25555,146887,2023-01-19,NetBanking,1971.11
25556,149351,2023-10-15,Card,2312.93
25557,129843,2022-05-27,Card,2291.59
25558,147003,2021-08-21,Card,1578.0
25559,144020,2021-07-28,UPI,395.19
25560,194553,2022-03-21,Card,1019.89
25561,190778,2021-05-12,Card,2666.0
25562,103524,2021-04-28,Card,2140.39
25563,113885,2023-08-19,NetBanking,1472.8
25564,152451,2022-12-10,Card,2200.51
25565,165999,2023-03-12,NetBanking,406.93
25566,106460,2022-03-03,Cash,736.55
25567,114303,2021-06-22,Card,2981.18
25568,175345,2022-01-10,Wallet,2746.9
25569,111993,2021-04-15,Wallet,2616.3
25570,137124,2022-01-14,Card,1707.57
25571,138020,2022-06-06,Card,1480.47
25572,174741,2021-05-29,Card,2510.24
25573,162693,2023-09-09,Card,563.29
25574,123561,2021-07-14,Cash,1282.35
25575,199292,2022-07-30,Card,1634.29
25576,176974,2021-03-12,Card,1408.99
25577,190380,2023-08-16,Card,1144.45
25578,185932,2021-12-31,Card,1988.75
25579,109661,2022-10-31,Cash,303.45
25580,145594,2023-02-20,Card,1715.74
25581,197254,2023-08-18,Card,199.1
25582,189368,2022-02-20,Card,1657.32
25583,159963,2021-08-30,UPI,1472.72
25584,183594,2021-07-08,Card,1708.72
25585,163491,2021-02-13,Card,64.54
25586,148762,2021-07-20,Card,529.63
25587,103466,2023-08-31,Card,143.1
25588,142905,2023-07-11,Card,2895.63
25589,183646,2023-04-13,NetBanking,2873.39
25590,148279,2022-01-26,Wallet,1521.19
25591,126167,2021-05-18,Card,1600.11
25592,168701,2023-06-02,Card,2579.05
25593,136350,2023-04-21,UPI,1282.52
25594,182331,2021-02-20,Card,1210.47
25595,194317,2022-10-11,Card,1322.34
25596,186982,2022-12-14,Card,698.34
25597,150301,2023-08-08,UPI,1169.89
25598,109232,2021-06-11,Card,2224.65
25599,193538,2023-05-20,UPI,1670.89
25600,122000,2022-12-27,Card,2520.92
25601,138786,2022-12-28,Card,2131.78
25602,153204,2022-08-23,UPI,342.9
25603,177878,2021-11-30,Card,2160.93
25604,156735,2022-01-07,UPI,845.03
25605,125996,2023-02-01,NetBanking,2559.29
25606,170760,2021-11-23,Card,1588.12
25607,145557,2022-09-24,Wallet,2161.86
25608,111868,2023-12-04,Wallet,1517.4
25609,135631,2022-11-20,Card,710.32
25610,177335,2021-05-02,NetBanking,2488.53
25611,138910,2022-04-22,UPI,1466.32
25612,135838,2022-12-25,Card,1658.51
25613,184372,2022-12-29,Wallet,2310.37
25614,131489,2023-07-04,NetBanking,2780.22
25615,119343,2021-05-18,Card,1796.22
25616,119607,2021-05-31,Card,2326.9
25617,140305,2022-11-17,Card,1254.15
25618,186416,2021-07-23,UPI,1771.14
25619,101386,2021-11-02,Card,880.58
25620,142516,2023-09-08,Card,1601.66
25621,105500,2021-09-22,Card,1670.31
25622,145182,2021-01-17,UPI,632.16
25623,169928,2022-04-05,Card,415.34
25624,118689,2021-08-23,Card,2627.27
25625,168208,2021-10-23,UPI,2963.53
25626,163556,2023-02-19,Card,2350.7
25627,156874,2021-10-27,UPI,1569.45
25628,144122,2023-01-03,Card,2874.87
25629,169035,2021-03-18,UPI,2708.5
25630,111254,2024-01-22,NetBanking,396.28
25631,165765,2021-08-09,UPI,2528.27
25632,166321,2021-06-10,Card,1966.01
25633,104512,2021-08-14,Card,1219.24
25634,171394,2022-12-24,Card,98.0
25635,153706,2022-01-19,Card,1213.08
25636,179769,2023-05-05,Card,764.41
25637,125842,2021-06-22,Card,1826.01
25638,183365,2021-10-24,NetBanking,1063.69
25639,140701,2022-11-22,UPI,1000.73
25640,190816,2022-06-07,UPI,470.37
25641,165331,2021-03-25,Card,553.4
25642,190280,2021-03-22,UPI,1776.48
25643,167412,2022-07-23,Card,1018.33
25644,147076,2021-10-17,Cash,1459.86
25645,173568,2021-03-01,Card,1914.32
25646,115587,2021-05-21,Card,2908.07
25647,126796,2021-06-11,Wallet,2052.04
25648,123918,2021-05-13,Card,2386.51
